vacancy_id,vacancy_name,url,source,salary_from,salary_to,currency,location,company,skill_set,description,publication_date 
39501494,Python разработчик,https://hh.ru/vacancy/39501494,HH,20000,25000,RUR,Москва,ФорИнформ,"['django', 'docker', 'redis', 'postgresql']","В IT-стартап требуется Python разработчик. Мы предлагаем гибкий график. Работу возможно совмещать с обучением в университете. Разработка инновационных и интересных продуктов в сфере цифровизации бизнес-процессов, автоматизации и электронного документооборота. Карьерный рост и развитие вместе с развитием компании. Цифровая трансформация — это не эволюция устройств: это интеграция «умных» данных во все аспекты нашей жизни. Цифровизация в корне меняет традиционные и устоявшиеся парадигмы — от моделей использования бытовой техники и управления инфраструктурой до генной инженерии и профилирования по результатам анализа ДНК. Действия, которые мы совершаем сегодня, влияют на цепочку событий, трансформирующих мир. Обязанности:  Разработка и доработка серверной части для мобильных и web приложений на Python  Требования:  уверенное знание Python опыт разработки на фреймворке Django умение писать безопасный и документированный код знание принципов архитектуры REST опыт работы с Celery, Nginx, PostgreSQL, Django REST Framework способность оценивать время разработки навыки работы с Git знание английского языка на уровне чтения технической литературы и документации желание учиться новому, выполнять сложные и интересные задачи, инициативность техническое высшее образования и  В качестве дополнительного 'плюса' рассматривается:  наличие профиля на Github со своими проектами \ участия в OpenSource умение разбираться в чужом коде понимание трендов индустрии навыки работы с Docker, docker-compose, Kubernetes, Django-channels, redis / rabbitmq, криптографическими средствами опыт работы с высоконагруженными проектами  Условия:  неполная рабочая неделя (20ч) гибкий график возможность выполнять большую часть задач удаленно возможность участия в профильных конференциях, семинарах молодой коллектив ",2020-10-13
39705484,Программист Python,https://hh.ru/vacancy/39705484,HH,,,,Москва,Diamond Personnel R&C,"['django', 'postgresql']","Обязанности:  Разрабатывать, совершенствовать и поддерживать микросервисы облачной платформы банка на Python: оркестратор платформы, сервисы взаимодействия с облачными провайдерами, биллинг и множество других сервисов, реализующих бизнес-логику проекта Проектировать и автоматизировать ИТ-процессы для соответствия современным облачным подходам Проектировать и разрабатывать высоконагруженную и отказоустойчивую архитектуру cloud Писать unit-тесты, выполнять code review Работать в сильной команде ИТ-инфраструктуры  Требования:  Опыт коммерческой разработки на Python от 3-х лет (желательно) Понимание многопоточности/многопроцесности/асинхронности Понимание уместности и опыт разработки на Django/Flask/AIOHTTP и пр. Навыки проектирования и развития микросервисов Опыт работы с очередями сообщений (RabbitMQ и др.) Опыт работы с базами данных (PostgreSQL, ClickHouse и др.), оптимизации SQL-запросов TDD  Дополнительное преимущество:  Хорошие фундаментальные знания в области ИТ (отказоустойчивые архитектуры, сетевые протоколы и др.) Опыт разработки высоконагруженных и enterprise-приложений Опыт работы с облаками или участие в проектах разработки облачных платформ  Условия:  трудоустройство согласно Законодательству; конкурентная заработная плата; профессиональное обучение и развитие; добровольное медицинское страхование, льготные условия кредитования; корпоративная пенсионная программа, материальная помощь; спортивная жизнь и корпоративные мероприятия; возможность построить карьеру в ведущем банке России; график 5/2 с 9.00 до 18.00 по 8 часов ",2020-10-14
39701802,Python Developer,https://hh.ru/vacancy/39701802,HH,,,,Москва,Лига Героев,"['django', 'sql', 'docker', 'redis', 'postgresql']","Мы «Лига Героев» – команда единомышленников, образованная в 2013 годуВсего за несколько лет нам удалось стать первопроходцами и популяризаторами движения OCR (obstacle course racing – англ. бег с препятствиями) в России.Именно наши проекты послужили примером того, как должны организовываться и проводиться спортивные массовые мероприятия для самых разных социальных групп на самых разных локациях.Среди проектов «Лиги Героев»: забеги с препятствиями «Гонка Героев» и «Арена Героев», первый всероссийский полумарафон с синхронным стартом «Забег.рф», велогонка L’Étape Moscow (этап легендарной гонки Tour de France) и даже своя линейка удобной спортивной одежды.Мы берёмся за самые смелые и неожиданные идеи и воплощаем их в реальность. У наших проектов десятки тысяч поклонников по всей стране и за её пределами, а каждый новый продукт — это плод долгой и кропотливой работы.   Что мы ждем от Героя:  Уверенное знание Python 3.7 (Django); Успешно поработали в области создания программного обеспечения на аналогичной позиции; Не понаслышке знаешь про aiohttp и asyncio; Работали с Docker и познали азы DevOps; Успели глубоко проникнуть в суть принципов ООП и шаблоны проектирования; С легкостью справляются с очередями (RabbitMQ или аналоги); Опыт работы с SQL/NoSQL БД – PostgreSQL, MongoDB и Redis; Опыт работы с системами очередей – RabbitMQ; Свежие навыки разработки, способность писать и ревьюить код;    Чем предстоит заниматься Герою:  Анализ существующих решений, участие в развитии архитектуры, формирование плана долгосрочного развития системы; Интеграция новых модулей в единый личный кабинет клиента и проработка пользовательских сценариев; Участие в формировании стека технологий; Ну и конечно конечно кодить :)    Что мы предлагаем Герою:    Работу в составе сильной и профессиональной команды; Возможность участвовать в технологическом развитии Лиги Героев, оказывать влияние на используемый стек технологий; Федеральные и международные проекты, которые с гордостью можно положить в портфолио; Удалённая работа (при желании - есть офис в Москве); График работы с 10:00 до 19:00 по Мск; Скидки на мероприятия Лиги Героев; Белый оклад и ДМС после окончания испытательного срока; Если выберите работу в офисе - то у нас тут современно, уютно и неформально. Есть чай, кофе, печеньки, настолки; Вы сможете говорить всем что работаете в Лиге Героев и все будут думать что вы сумасшедший :)    Не забудь в сопроводительном письме написать ХОЧУ СТАТЬ ГЕРОЕМ! ",2020-10-14
39799971,Python разработчик,https://hh.ru/vacancy/39799971,HH,,,,Москва,Сбербанк,[],"Наша команда занимается развитием процессов работы с open source и внедрением практик InnerSource внутри банка. Наши цели: обеспечить открытое взаимодействие как между инженерами внутри банка, так и со внешними экспертами, сформировать культуру работы с open source компонентами и дать командам все необходимые для этого инструменты и методики. Мы одними из первых в стране начали внедрение практики InnerSource и на сегодняшний день имеем внушительные результаты. Подробнее об этих результатах можете почитать в нашей статье на хабреСейчас наша основная цель - повысить зрелость процессов работы с Open Source в командах Сбера. Перед нами стоит амбициозная задача внедрения платформы Free & Open Source Compliance, которая поможет всем командам Сбера и дочерних банков развить культуру работы с открытыми компонентами и библиотеками. Задачи:   Поддержка генерации и отбора идей, оценка трудоемкости Декомпозиция и анализ задач бэклога Оценка трудоемкости задач Проектирование решения, в том числе разработка детальной внутренней архитектуры сервиса, включая интеграционные сценарии Детальное проектирование интеграции со смежными сервисами (в том числе API) Разработка программного продукта, внесение изменений в код Разработка автоматических модульных тестов, автоматических скриптов и тестов развертывания Выполнение code review Сборка и развертывание разработанного решения на стенды разработки Подготовка и настройка сред разработки Развертывание ПО разработки на рабочем месте разработчика Документирование разрабатываемых компонентов ПО Планирование тестирования Выполнение СТ, ИФТ, регрессионного тестирования Устранение дефектов, тех.долга Анализ и исправление инцидентов в рамках 3-й линии поддержки  Мы хотим видеть тебя в своей команде, если ты:  Понимаешь принципы, процессы и методы разработки и являешься экспертом в их применении на практике Умеешь находить как технические, так и процессные неоптимальные решения и предлагать варианты их оптимизации Отлично знаешь Python и любой второй язык программирования Имеешь опыт проектирования, разработки и сопровождения систем с большим количеством внешних интеграций Умеешь проектировать и писать код, который легко читать и поддерживать  Будет плюсом:  Опыт оценки эффективности разработки с помощью метрик программного обеспечения Понимание принципов работы реляционных баз данных и умение оптимизировать сложные SQL-запросы Базовые навыки серверного администрирования *nix-систем Представление о том, из чего и как должен быть сделан идеальный devops-pipeline Понимание принципов работы машинного обучения Опыт менторства или управления командой разработки  Условия:  Место работы: м. Тульская, Нагатинская, МДЦ Верхние Котлы; График работы 5/2 (время начала рабочего дня готовы обсудить); Оформление согласно ТК РФ; Социальный пакет: ДМС, спортзал (фитнес, йога), спортивные и культурно-массовые мероприятия, возможность обучения за счет компании, льготные условия кредитования; Отличная профессиональная команда; Годовая премия. ",2020-10-13
39705485,Программист Python,https://hh.ru/vacancy/39705485,HH,,,,Санкт-Петербург,Diamond Personnel R&C,"['django', 'postgresql']","Обязанности:  Разрабатывать, совершенствовать и поддерживать микросервисы облачной платформы банка на Python: оркестратор платформы, сервисы взаимодействия с облачными провайдерами, биллинг и множество других сервисов, реализующих бизнес-логику проекта Проектировать и автоматизировать ИТ-процессы для соответствия современным облачным подходам Проектировать и разрабатывать высоконагруженную и отказоустойчивую архитектуру cloud Писать unit-тесты, выполнять code review Работать в сильной команде ИТ-инфраструктуры  Требования:  Опыт коммерческой разработки на Python от 3-х лет (желательно) Понимание многопоточности/многопроцесности/асинхронности Понимание уместности и опыт разработки на Django/Flask/AIOHTTP и пр. Навыки проектирования и развития микросервисов Опыт работы с очередями сообщений (RabbitMQ и др.) Опыт работы с базами данных (PostgreSQL, ClickHouse и др.), оптимизации SQL-запросов TDD  Дополнительное преимущество:  Хорошие фундаментальные знания в области ИТ (отказоустойчивые архитектуры, сетевые протоколы и др.) Опыт разработки высоконагруженных и enterprise-приложений Опыт работы с облаками или участие в проектах разработки облачных платформ  Условия:  трудоустройство согласно Законодательству; конкурентная заработная плата; профессиональное обучение и развитие; добровольное медицинское страхование, льготные условия кредитования; корпоративная пенсионная программа, материальная помощь; спортивная жизнь и корпоративные мероприятия; возможность построить карьеру в ведущем банке России; график 5/2 с 9.00 до 18.00 по 8 часов ",2020-10-14
39801488,Разработчик Python,https://hh.ru/vacancy/39801488,HH,,,,Минск,Бэлл Интегратор,"['postgresql', 'mysql']","Требования к кандидату:  Опыт разработки ПО от 5 лет Знание и опыт работы с Python, Django Умение работать с Git Linux на уровне продвинутого пользователя Опыт разработки на одном из языков программирования: python, perl, bash Опыт участия в проектной деятельности  Основные требования: Опыт разработки ПО на языке программирования Python от 3 лет. Дополнительные (желательные) требования:  asyncio, sqlalchemy, git, docker  Описание проекта: Доработка и развитие BSS системы крупного оператора связи. Системы обеспечения бизнеса фиксированной связью для крупной телеком компании РФ (биллинг и сопутствующие сервисы). Должностные обязанности:  Доработка и развитие BSS системы крупного оператора связи Поддержка и написание скриптов парсинга (внутренний скриптовый язык, Python) Поддержка и написание административных программ\скриптов (Bash, Python) Участие в согласовании требований  Желательные требования:  Опыт работы с реляционными СУБД Oracle/PostgreSQL/MySQL/MS SQL Английский язык.  Мы гарантируем:  Конкурентоспособную заработную плату Работу в профессиональной команде над сложными и интересными проектами наших заказчиков. Возможен полностью удаленный вариант занятости ",2020-10-13
39850157,Разработчик Python,https://hh.ru/vacancy/39850157,HH,,,,Москва,Rendez-Vous,"['r', 'docker', 'postgresql', 'mysql']","Rendez-Vous – это один из лидеров сегмента качественной и брендовой обуви и аксессуаров в России. На данный момент в нашей сети открыто более 100 розничных магазинов по всей России, общая численность сотрудников более 6000.У нас большой IT-департамент, со своей собственной территорией, в котором насчитывается уже свыше 80 сотрудников.Ознакомиться с нашими проектами в IT, вы можете кликнув на ссылку Rendez-Vous.IT под названием вакансии ;)Чем предстоит заниматься:  Разработка highload систем анализа и обработки данных (Python3) Разработка и внедрение микросервисов (Python3) Работа с СУБД  Что мы ожидаем от вас:  Опыт разработки от 2-х лет на Python Опыт работы с Django Знание и опыт работы с реляционными СУБД (у нас - MySQL, PostgreSQL, ClickHouse)  Приветствуется:  Опыт работы с очередями (RabbitMQ) Опыт работы с Nginx, uWSGI, docker/vagrant Опыт командной разработки с использованием Jira/YouTrack, Confluence, Git  Что мы предлагаем:  Официальное трудоустройство с первого рабочего дня Белую заработную плату Формат работы – офис, 1 день в неделю можно работать удалённо График работы – стандартная пятидневка, с 10:00 до 19:00 Мы вкладываемся в развитие наших сотрудников, поэтому оплачиваем повышение квалификации и посещение различных конференций Питание – у нас есть корпоративная столовая, где кормим вкусными бесплатными обедами, фруктами по утрам, а на каждом этаже есть чай и кофе :) Корпоративный транспорт от м.Селигерская и м.Алтуфьево (5-7 минут от метро до офиса, и обратно) Бесплатную парковку Автомойку на территории компании Скидку 25% на продукцию нашей компании ",2020-10-15
38832879,Python developer,https://hh.ru/vacancy/38832879,HH,80000,130000,RUR,Новосибирск,АйТи Мегастар,"['git', 'linux', 'redis', 'postgresql', 'mysql']","Megastar — команда из более чем 50 специалистов, которая знает как делать IT/digital - продукты, предназначенные как широкой, так и узкоспециализированной аудитории. Лидеры внутренних команд компании — профессионалы со значительным опытом, контролирующие выполнение задач и отвечающие за здравый смысл происходящего. К каждой задаче мы относимся как к продукту, думая не только о её прямом выполнении, но и привнося собственную экспертизу, в том числе и в её постановку. Мы сделаем всё от нас зависящее, чтобы определить реальные цели наших партнеров и достичь их оптимальным способом. В связи с расширением, приглашаем в нашу активно развивающуюся IT компанию Python developer. Мы предлагаем:  оформление по ТК РФ; гибкий график; команды профессионалов, искренне заинтересованных в развитии проектов, с продуктовым подходом; интересные проекты различной сложности; возможность профессионального и карьерного роста до Team/Tech Lead; достойный уровень заработной платы (обсуждается на собеседовании); безлимит чай, кофе, печеньки,корпоративы; удобная парковка с большим количеством парковочных мест; комфортные, стильные офисы в Новосибирске и Академгородке.  Необходимые навыки:  опыт разработки backend от 3 лет; уверенное знание Python; опыт использования REST API; опыт работы с любой из реляционных баз данных (Postgresql, MySql) и key-value хранилищами (Redis, MemCached); опыт интеграции с внешними сервисами; знание основных паттернов и алгоритмов; умение работать с GIT; уверенное использование командной строки linux; английский на уровне чтения технической документации (pre-intermediate); умение работы в команде.    Будет плюсом:  базовые знания систем виртуализации и контейнеризации; интерес к другим языкам программирования (Go, Php).    Чем предстоит заниматься:  разработка backend части приложений с нуля и доработка существующих; архитектура баз данных; деплой приложений на тестовый и боевой сервер; настройка систем логирования.    Даже если Вы не нашли какой -то пункт у себя в резюме, мы все равно будем рады познакомиться и рассмотреть Вашу кандидатуру, поэтому смело откликайтесь, даем обратную связь! В случае, если мы не ответили Вам в течение 14 календарных дней, значит мы пока не можем предложить Вам дальнейшее взаимодействие и сотрудничество. Но! Мы сохраняем отклик на перспективу, на будущие проекты. «Отправляя резюме на данную вакансию, Вы тем самым подтверждаете свое согласие на сбор, систематизацию, накопление, хранение, уточнение, использование, передачу, обезличивание, блокирование, уничтожение своих персональных данных в соответствии с п.3 ч.1 ст.3 Федерального закона от 27.07.2006г № 152-ФЗ «О персональных данных».",2020-10-14
39643873,Программист Python,https://hh.ru/vacancy/39643873,HH,50000,105000,RUR,Хабаровск,ФОГСТРИМ,['redis'],"Вы хотите:  Сопровождать/писать с нуля различные веб-сервисы на Python/Django.  Вы знаете:  Python/Django. Знаете, что такое декораторы, middleware, prefetch_related, Q и F объекты. JavaScript: jQuery, Ajax. В идеале еще и ExtJS знаете. PostgreSQL - на базовом уровне. БД - как минимум понимаете чем хороша/плоха денормализация. git - ваш лучший друг. Хотя бы раз участвовали в разработке API, желательно по REST. Любовь к красивому коду - он работает и легко читается. Ответственность - вы доводите задачи до конца в срок. Плюсом будет опыт работы с jira, Celery, Redis/RabbitMQ,  Мы предлагаем:  Не подработку, не freelance. Мы вас обучаем, помогаем освоиться в проектах и технологиях. Работа в команде опытных коллег, у которых всегда можно чему-то научиться. Комфортный офис в центре города Обеды в офисе: есть кухня и повар Чай/кофе, печеньки, пряники от компании, а так же турник, кольца, гири в спортивной зоне офиса. Бесплатное обучение на внутренних курсах английского языка от квалифицированного преподавателя  Конкурс на вакансию состоит из:  Теста; Собеседования.     ",2020-10-12
39060999,Разработчик Python,https://hh.ru/vacancy/39060999,HH,80000,120000,RUR,Санкт-Петербург,НИИ МАСШТАБ,"['linux', 'redis', 'mysql']","В команду по разработке линейки межсетевых экранов нового поколения требуется разработчик Python Обязанности:  участие в проекте в качестве разработчика; поддержка существующей кодовой базы; разработка программных модулей и unit-тестов.  Требования:  высшее техническое образование (телекоммуникации, IT); опыт разработки на Python от 3-х лет; уверенное знание языка Python 3; знание основных принципов ООП; знание паттернов проектирования (OOD,TDD); понимание принципов SOLID; опыт работы с базами данных MySQL и кэшем Redis; знание фреймворков Flask, Celery, Pytest; опыт работы с Git.Будет преимуществом: опыт администрирования Linux, сетевого оборудования; знание стека сетевых протоколов TCP/IP; знание языка С (С++); знание сетевого ПО; наличие собственных программных проектов; хороший уровень владения Bash.  Условия:  постоянная работа в офисе в 10 минутах ходьбы от ст. м. ""Лесная"" и в трех остановках от ст. м. ""Петроградская""; конкурентоспособная ""белая"" заработная плата; реальные возможности для карьерного и профессионального роста и развития; возможность обучения и посещения конференций за счет предприятия; официальное оформление, отпуск, больничный и пр. по ТК РФ; тренажерный зал; настольный теннис; буфетный зал для домашних обедов; спортивно-оздоровительная и культурно-просветительская программы. ",2020-10-15
39812867,Python developer,https://hh.ru/vacancy/39812867,HH,,,,Самара,СМАСС,['postgresql'],"Привет! Мы компания SmaSS Technologies Inc (Texas, USA) Ищем в команду Python/GO Developer в наш Самарский офис. Чем мы занимаемся: наш основной продукт – видеокамера нового поколения, где обработка видео и всей информации происходит внутри устройства (EDGE computing). Мы сами разрабатываем все компоненты hardware от корпуса до плат и оптики. На основе наших видеокамер мы разрабатываем такие программные продукты, как, к примеру, Магазин без кассиров (аналог Amazon Go). Обязанности:  Создание системы приема и обработки данных; Интеграция с внешними и внутренними сервисами (биллинг).  Чего мы ожидаем:  Знание Python; Знание БД PostgreSQL; Знание одного из асинхронных фреймворков (Asyncio, Tornadо)  Преимуществом будет:  Опыт работы с большими объёмами данных; Знание Gо; Понимание микросервисной архитектуры. Понимание и умения в Rest (full) API ; Опыт интеграции с внешними системами (биллинг)  Что мы предлагаем:  Создание продукта для клиентов мирового уровня; Общение с самыми крутыми профессионалами в мире; Интересный проект на пике современных технологий; Колоссальный объем уникальных данных; Стабильная, «белая» и своевременная заработная плата; Молодая, веселая и профессиональная команда; Гибкий менеджмент; Интересные задачи в области компьютерного зрения и искусственного интеллекта, когда есть возможность конфигурирования hardware для задач software; Авто/вело парковка; Все плюшки работы в современном офисе: дартс, пинг-понг, вкусный кофе, стул, стол, кипяток:)   ",2020-10-14
37706589,Full stack developer (Python / Django / Vue),https://hh.ru/vacancy/37706589,HH,1500,,EUR,Москва,EXANTE,['django'],"EXANTE — международная компания, которая занимается разработкой продуктов на стыке IT и финансов. Один из наших проектов — собственная брокерская платформа для доступа к финансовым рынкам и основным инструментам биржевой торговли. Этот продукт активно используемся клиентами по всему миру с 2011 года и мы продолжаем активно развивать его, поэтому сейчас в поиске разработчика в нашу команду. Задачи касаются разработки внутренних сервисов платформы - CRM и личного кабинета пользователя. У нашего кандидата есть:  Практический опыт применения Django, Python 2/3 и знание одного из JS и фреймворков Интересные проекты в резюме, над которыми вы работали (в идеале в области финансовых технологий) Хорошее знание PostgreSQL Внимание к мелочам, интерес к технологиям Понимание архитектуры современного бэкенда и фронтенда Английский на уровне чтения документации и выше  Плюсом будут:  Умение работать с фреймворками Vue/Vuex Понимание процессов devops и развертывания приложений  Мы предлагаем:   Гибкое начало рабочего дня Дружная профессиональная команда Возможность работать удаленно или в офисах в Москве (Хамовники) или Санкт-Петербурге (м. Чернышевская) В офисе: ДМС полис, бесплатные обеды, свежие фрукты, орехи, вкусные чай и кофе ",2020-10-14
39705206,Python developer,https://hh.ru/vacancy/39705206,HH,1600,2500,EUR,Санкт-Петербург,EXANTE,"['sql', 'postgresql']","EXANTE — международная компания, которая занимается разработкой продуктов на стыке IT и финансов. Мы постоянно растем и развиваемся, и сейчас нам нужен классный Python developer в команду backend разработки.  Твои обязанности будут включать развитие и поддержание сервисов, связанных с автоматизацией различных отчетов и процессов, связанных с финансами.  Если ты хорошо разбираешься в процессах разработки, любишь работать в команде и умеешь найти общий язык с бизнесом, мы будем тебе очень рады. Что мы ожидаем от тебя:   Опыт в backend разработке - 3+   Владение Python 3.5+, знанием слабых и сильных сторон   Опыт работы с SQL базами данных (в идеале PostgreSQL)   Владение английским на уровне B2 и выше - документацию мы ведем на английском языке   Плюсом будет:   Опыт работы в финансовых компаниях (банки, инвестиционные и брокерские компании) и понимание предметной сферы   Владение фреймворком Djangо/Flask   Знание C# - опционально   Что мы предлагаем:   Гибкое начало рабочего дня   Дружная профессиональная команда   Возможность работать удаленно или в офисах в Москве (Хамовники) или Санкт-Петербурге (м. Чернышевская)   В офисе: ДМС полис, бесплатные обеды, свежие фрукты, вкусные чай и кофе  ",2020-10-08
39604229,Senior backend developer (Python),https://hh.ru/vacancy/39604229,HH,200000,,RUR,Москва,ДВ технологии,"['git', 'sql', 'linux', 'postgresql']","Команда, занимающаяся алгоритмической торговлей на рынках акций и деривативов, ищет сотрудника в новый проект на вакансию Senior backend developer. Обязанности:  Разработка многокомпонентной системы получения и обработки биржевых данных, в т.ч. участие в планировании архитектуры системы. Интеграция с внутренними и внешними источниками данных: потоками информации о рынках с бирж, работа с базами данных, внешними API. На начальных этапах самостоятельная работа. После прохождения испытательного срока (и при желании) - найм подчиненных.  Требования:  Уверенные знания и опыт разработки на Python 3+; Знание и опыт работы с SQL (предпочтительно PostgreSQL); Опыт написания тестов для своего кода; Опыт промышленной разработки от 3 лет  Приветствуется:  Наличие базового опыта работы с Linux; Наличие завершенных проектов в роли Старшего разработчика с использованием Python. Умение работать с git, системами по трекингу задач (JIRA), системами для создания баз знаний (Confluence). Практические навыки и/или теоретические знания в области финансовых рынков и/или биржевой торговли;  Условия:  Конкурентное вознаграждение, система ежегодного премирования по результатам работы (13-я зарплата каждый год, бонус увеличивается в случае особых успехов). Интересные технические задачи, возможность возглавить направление по разработке middle-офиса инвестиционной компании. Комфортный офис у станций метро Маяковская/Новослободская; Лояльное отношение к частичной удаленной работе (до 2-3 дней в неделю), после прохождения испытательного срока возможны периоды полностью удаленной работы. ",2020-10-12
39487426,Python/Django разработчик,https://hh.ru/vacancy/39487426,HH,60000,,RUR,Москва,ИДАГРУПП,"['django', 'sql', 'postgresql']","Мы — idaproject!  Являемся лидером в создании продающих маркетинговых инструментов в сфере недвижимости. Рейтинга Рунета признал нас Digital-агентством в сфере недвижимости №1 (c 2014 года по настоящее время). В idaproject ты будешь работать в продуктовой команде с внешними клиентами, где станешь самостоятельным центром экспертизы. Мы прорабатываем и создаем все точки касания при покупки объектов недвижимости от посещения офиса продаж до получения ключей и дальнейшего взаимодействия с застройщиком. Мы обещаем много сложных и серьезных задач. А еще ты станешь частью крутого комьюнити, получишь менторство при необходимости и сможешь влиять на все продукты компании.   Что предстоит делать:  Разработка API Интеграция сторонних сервисов Участие в полном цикле разработки - проектирование, программирование, тестирование, поддержка Контролирование качества кода Администрирование серверов Настройка СI/CD  Требования:  Уверенное знание python3 Знание сетевых протоколов HTTP, WebSocket Продвинутое знание Django (Django REST Framework) Знание SQL, опыт работы с PostgreSQL, продвинутое использование ORM Опыт работы с git Опыт работы с OC Linux Опыт работы с контейнерами docker Практический опыт автоматизации развертывания приложений  Ключевые навыки:  python3 Django Django REST Framework celery redis PostgreSQL Nginx uWSGI/gunicorn Docker docker-compose  Плюсом будет наличие опыта со следующими технологиями  GraphQL Docker Swarm/Kubernetes Ansible GitLab CI/CD    Что мы предлагаем  Молодой коллектив​​ и адекватное начальство Хорошую заработную плату (по результатам собеседования и вашей квалификации) Кофемашины Miele, чайная машина, кофе, молоко, печеньки, пиво по пятницам Кальянная зона с кальяном Darkside Современную технику для работы и тестирования Реально 5 минут от метро до офиса Удобный и красивый офис Playstation 4 Попадая к нам ты не обретаешь коллег, ты обретаешь 70 отличных друзей, которые развиваются и интересуются тем же самым чем ты. Нет никакой корпоративной культуры (без пиджаков, ага), никто не предъявляет за опоздания на работу (график плавающий). Все активно встречаются вне работы, играют в игры, ходят в бары и просто ездят в гости. ",2020-10-13
